"idsite","idearthquake","idbuilding","sdr","pfa","idresponse"
25,1,5,0.00047892,0.038653,11432
25,1,5,0.00049259,0.040527,11433
25,1,5,0.00049888,0.041666,11434
25,1,5,0.00050676,0.049215,11435
25,1,5,0.00052037,0.058052,11436
25,1,5,0.00054759,0.057632,11437
25,1,5,0.00055322,0.05134,11438
25,1,5,0.00053588,0.040722,11439
25,1,5,0.00050777,0.033889,11440
25,1,5,0.00046795,0.031625,11441
25,1,5,0.00042103,0.036958,11442
25,1,5,0.00036705,0.053331,11443
25,1,5,0.00029096,0.069229,11444
26,1,5,0.00051272,0.068174,11445
26,1,5,0.00057177,0.069373,11446
26,1,5,0.00058128,0.087351,11447
26,1,5,0.00057665,0.086022,11448
26,1,5,0.00055917,0.073129,11449
26,1,5,0.00052747,0.088535,11450
26,1,5,0.00048202,0.092459,11451
26,1,5,0.00052312,0.084404,11452
26,1,5,0.00059243,0.06684,11453
26,1,5,0.00065276,0.062377,11454
26,1,5,0.00070464,0.060899,11455
26,1,5,0.0007496,0.062896,11456
26,1,5,0.00081391,0.068154,11457
26,1,5,0.00085662,0.072133,11458
26,1,5,0.00086648,0.062598,11459
26,1,5,0.00084813,0.062255,11460
26,1,5,0.00079378,0.054384,11461
26,1,5,0.00071308,0.056456,11462
26,1,5,0.00060231,0.085423,11463
26,1,5,0.00049994,0.11425,11464
27,1,5,0.00065493,0.1062,11465
27,1,5,0.00070615,0.094557,11466
27,1,5,0.00064904,0.095366,11467
27,1,5,0.00061128,0.090967,11468
27,1,5,0.00056597,0.080392,11469
27,1,5,0.00051431,0.079602,11470
27,1,5,0.0005296,0.076304,11471
27,1,5,0.00057833,0.075793,11472
27,1,5,0.00066971,0.079806,11473
27,1,5,0.00075019,0.078696,11474
27,1,5,0.00081093,0.089334,11475
27,1,5,0.00085211,0.099483,11476
27,1,5,0.00089123,0.10689,11477
27,1,5,0.00088411,0.096595,11478
27,1,5,0.00087434,0.079805,11479
27,1,5,0.0008575,0.074266,11480
27,1,5,0.00079776,0.054459,11481
27,1,5,0.00070731,0.06162,11482
27,1,5,0.00059038,0.083408,11483
27,1,5,0.00048981,0.11499,11484
28,1,5,0.00010527,0.013952,11485
28,1,5,0.00011519,0.016885,11486
28,1,5,0.0001188,0.01753,11487
28,1,5,0.00011264,0.015535,11488
28,1,5,0.00009701,0.015398,11489
28,1,5,0.000099643,0.015664,11490
28,1,5,0.00010298,0.015361,11491
28,1,5,0.00011461,0.014847,11492
28,1,5,0.00012089,0.017434,11493
28,1,5,0.00012004,0.016929,11494
28,1,5,0.00013068,0.01383,11495
28,1,5,0.00013846,0.014536,11496
28,1,5,0.00015225,0.014797,11497
28,1,5,0.00015816,0.012519,11498
28,1,5,0.0001534,0.012505,11499
28,1,5,0.00014347,0.011853,11500
28,1,5,0.00013238,0.013429,11501
28,1,5,0.00011906,0.013877,11502
28,1,5,0.00010529,0.014152,11503
28,1,5,0.000086654,0.017518,11504
29,1,5,0.00049397,0.087448,11505
29,1,5,0.00051938,0.098066,11506
29,1,5,0.00046144,0.09824,11507
29,1,5,0.00038246,0.099089,11508
29,1,5,0.0003399,0.094013,11509
29,1,5,0.00036755,0.088726,11510
29,1,5,0.00041329,0.084307,11511
29,1,5,0.00045909,0.074178,11512
29,1,5,0.0004933,0.060692,11513
29,1,5,0.00048707,0.081411,11514
29,1,5,0.00046061,0.087423,11515
29,1,5,0.00044015,0.089717,11516
29,1,5,0.00049639,0.10788,11517
29,1,5,0.00054569,0.10605,11518
29,1,5,0.00058099,0.085267,11519
29,1,5,0.00059176,0.075687,11520
29,1,5,0.00057269,0.044233,11521
29,1,5,0.00052514,0.053909,11522
29,1,5,0.00044129,0.072372,11523
29,1,5,0.00035621,0.1163,11524
30,1,5,0.00072714,0.058802,11525
30,1,5,0.00082458,0.056161,11526
30,1,5,0.00080908,0.074954,11527
30,1,5,0.00075144,0.084851,11528
30,1,5,0.00064902,0.083923,11529
30,1,5,0.0006031,0.095301,11530
30,1,5,0.00053511,0.094361,11531
30,1,5,0.00047986,0.085519,11532
30,1,5,0.0004995,0.089976,11533
30,1,5,0.00054009,0.080514,11534
30,1,5,0.00057861,0.068979,11535
30,1,5,0.00066806,0.064589,11536
30,1,5,0.00076248,0.066669,11537
30,1,5,0.00084992,0.072818,11538
30,1,5,0.00089363,0.069444,11539
30,1,5,0.00089247,0.055358,11540
30,1,5,0.00084012,0.056841,11541
30,1,5,0.00075608,0.068751,11542
30,1,5,0.00064203,0.081432,11543
30,1,5,0.00048763,0.098736,11544
31,1,5,0.00024728,0.049265,11545
31,1,5,0.00025207,0.058257,11546
31,1,5,0.00025004,0.061777,11547
31,1,5,0.00020071,0.061902,11548
31,1,5,0.00020613,0.076358,11549
31,1,5,0.00020701,0.076179,11550
31,1,5,0.00022929,0.058036,11551
31,1,5,0.00028425,0.055701,11552
31,1,5,0.00030334,0.053557,11553
31,1,5,0.00029017,0.044173,11554
31,1,5,0.00023449,0.050057,11555
31,1,5,0.00023628,0.053826,11556
31,1,5,0.00024672,0.050044,11557
31,1,5,0.0002224,0.056715,11558
31,1,5,0.00026577,0.05672,11559
31,1,5,0.00030052,0.041876,11560
31,1,5,0.00031919,0.028882,11561
31,1,5,0.00033905,0.032851,11562
31,1,5,0.00030195,0.055483,11563
31,1,5,0.00019583,0.079305,11564
32,1,5,0.00061635,0.048801,11565
32,1,5,0.00066415,0.048484,11566
32,1,5,0.00066761,0.05479,11567
32,1,5,0.00068815,0.065131,11568
32,1,5,0.00070195,0.071448,11569
32,1,5,0.00069729,0.078431,11570
32,1,5,0.00068931,0.076611,11571
32,1,5,0.00069519,0.075082,11572
32,1,5,0.00072533,0.077657,11573
32,1,5,0.00075194,0.068419,11574
32,1,5,0.00079308,0.056823,11575
32,1,5,0.00083431,0.055946,11576
32,1,5,0.00090936,0.055983,11577
32,1,5,0.00097141,0.05198,11578
32,1,5,0.00099301,0.047521,11579
32,1,5,0.00097814,0.03939,11580
32,1,5,0.00091814,0.047473,11581
32,1,5,0.00082647,0.063588,11582
32,1,5,0.00070263,0.083622,11583
32,1,5,0.00058929,0.10162,11584
33,1,5,0.00038096,0.084796,11585
33,1,5,0.00040981,0.081069,11586
33,1,5,0.00038691,0.08294,11587
33,1,5,0.00031196,0.094041,11588
33,1,5,0.00027106,0.10054,11589
33,1,5,0.00024109,0.085573,11590
33,1,5,0.00029645,0.062333,11591
33,1,5,0.00035464,0.062361,11592
33,1,5,0.00035429,0.056138,11593
33,1,5,0.00033899,0.068481,11594
33,1,5,0.00029278,0.079414,11595
33,1,5,0.0002527,0.071705,11596
33,1,5,0.00029444,0.06594,11597
33,1,5,0.0003314,0.059681,11598
33,1,5,0.00032071,0.066759,11599
33,1,5,0.00036464,0.068073,11600
33,1,5,0.00033962,0.053195,11601
33,1,5,0.00037515,0.053686,11602
33,1,5,0.00035718,0.061888,11603
33,1,5,0.00027901,0.10326,11604
34,1,5,0.00034633,0.05228,11605
34,1,5,0.00034586,0.058632,11606
34,1,5,0.00033688,0.059338,11607
34,1,5,0.00033265,0.055233,11608
34,1,5,0.00034247,0.048024,11609
34,1,5,0.00033656,0.038476,11610
34,1,5,0.00031599,0.031946,11611
34,1,5,0.0003057,0.034394,11612
34,1,5,0.00031413,0.035482,11613
34,1,5,0.00031569,0.041192,11614
34,1,5,0.00033017,0.039117,11615
34,1,5,0.00034343,0.034744,11616
34,1,5,0.00035372,0.03669,11617
34,1,5,0.00035002,0.036289,11618
34,1,5,0.00033661,0.034732,11619
34,1,5,0.00032567,0.036804,11620
34,1,5,0.00030238,0.036784,11621
34,1,5,0.00029005,0.029699,11622
34,1,5,0.00026118,0.039344,11623
34,1,5,0.00020562,0.056846,11624
35,1,5,0.00022438,0.024353,11625
35,1,5,0.00023277,0.0281,11626
35,1,5,0.00023406,0.029735,11627
35,1,5,0.00023201,0.030826,11628
35,1,5,0.00022413,0.035611,11629
35,1,5,0.00021199,0.037632,11630
35,1,5,0.00019649,0.033703,11631
35,1,5,0.00018719,0.025332,11632
35,1,5,0.00020678,0.02459,11633
35,1,5,0.00022477,0.03045,11634
35,1,5,0.00023924,0.034478,11635
35,1,5,0.00024816,0.030857,11636
35,1,5,0.00026087,0.023121,11637
35,1,5,0.00026292,0.019795,11638
35,1,5,0.00025617,0.021371,11639
35,1,5,0.00025209,0.024131,11640
35,1,5,0.00025113,0.022122,11641
35,1,5,0.00023226,0.019925,11642
35,1,5,0.00019765,0.030496,11643
35,1,5,0.00015933,0.044278,11644
36,1,5,0.00014737,0.019415,11645
36,1,5,0.0001928,0.022183,11646
36,1,5,0.00021969,0.021697,11647
36,1,5,0.00023666,0.016754,11648
36,1,5,0.00024079,0.018615,11649
36,1,5,0.00023038,0.02089,11650
36,1,5,0.00020418,0.024246,11651
36,1,5,0.00016494,0.02962,11652
36,1,5,0.00011741,0.032427,11653
36,1,5,0.000093085,0.032434,11654
36,1,5,0.000098487,0.029668,11655
36,1,5,0.00012806,0.02539,11656
36,1,5,0.00016942,0.020628,11657
36,1,5,0.00020323,0.019274,11658
36,1,5,0.00022916,0.014868,11659
36,1,5,0.0002436,0.015689,11660
36,1,5,0.00024047,0.013221,11661
36,1,5,0.00022052,0.020186,11662
36,1,5,0.00018016,0.028666,11663
36,1,5,0.0001483,0.035204,11664
37,1,5,0.002481,0.14557,11665
37,1,5,0.0024265,0.17844,11666
37,1,5,0.0020469,0.20456,11667
37,1,5,0.0017684,0.22413,11668
37,1,5,0.0014601,0.24043,11669
37,1,5,0.0013381,0.24523,11670
37,1,5,0.001203,0.23654,11671
37,1,5,0.0011401,0.22598,11672
37,1,5,0.0013171,0.21532,11673
37,1,5,0.0015906,0.19555,11674
37,1,5,0.0018783,0.1817,11675
37,1,5,0.0021442,0.15574,11676
37,1,5,0.0024634,0.10533,11677
37,1,5,0.0026956,0.092902,11678
37,1,5,0.0027951,0.082848,11679
37,1,5,0.0028246,0.12487,11680
37,1,5,0.0027305,0.18289,11681
37,1,5,0.0023109,0.21166,11682
37,1,5,0.0018635,0.24761,11683
37,1,5,0.0014504,0.29938,11684
38,1,5,0.00062955,0.036855,11685
38,1,5,0.00070043,0.044452,11686
38,1,5,0.00068414,0.049311,11687
38,1,5,0.00068758,0.051223,11688
38,1,5,0.00069326,0.054573,11689
38,1,5,0.00068946,0.059232,11690
38,1,5,0.00066988,0.054104,11691
38,1,5,0.00066804,0.043184,11692
38,1,5,0.00065496,0.050071,11693
38,1,5,0.00062506,0.053266,11694
38,1,5,0.00062508,0.051007,11695
38,1,5,0.00062708,0.054699,11696
38,1,5,0.00063173,0.056533,11697
38,1,5,0.00061487,0.053154,11698
38,1,5,0.00062028,0.050422,11699
38,1,5,0.00062167,0.037244,11700
38,1,5,0.00058186,0.037665,11701
38,1,5,0.00051609,0.046685,11702
38,1,5,0.00043304,0.053212,11703
38,1,5,0.00036763,0.065509,11704
39,1,5,0.00045134,0.029357,11705
39,1,5,0.00050933,0.032715,11706
39,1,5,0.00049807,0.041654,11707
39,1,5,0.00050329,0.04755,11708
39,1,5,0.00049209,0.04703,11709
39,1,5,0.00046489,0.043579,11710
39,1,5,0.00045686,0.040991,11711
39,1,5,0.00049594,0.036148,11712
39,1,5,0.00052744,0.026526,11713
39,1,5,0.00052733,0.030816,11714
39,1,5,0.00050443,0.038227,11715
39,1,5,0.00046473,0.048691,11716
39,1,5,0.00047752,0.054629,11717
39,1,5,0.00047838,0.051296,11718
39,1,5,0.00046709,0.043384,11719
39,1,5,0.00047947,0.036624,11720
39,1,5,0.00048122,0.024684,11721
39,1,5,0.00044537,0.037152,11722
39,1,5,0.00038111,0.050491,11723
39,1,5,0.00028564,0.060635,11724
40,1,5,0.00085861,0.059139,11725
40,1,5,0.0010029,0.073345,11726
40,1,5,0.0010159,0.075411,11727
40,1,5,0.00098772,0.07812,11728
40,1,5,0.00094106,0.080227,11729
40,1,5,0.00089616,0.082985,11730
40,1,5,0.00084756,0.080535,11731
40,1,5,0.00081235,0.076857,11732
40,1,5,0.00086924,0.068674,11733
40,1,5,0.00093489,0.071487,11734
40,1,5,0.00097306,0.073433,11735
40,1,5,0.00097823,0.074041,11736
40,1,5,0.0010958,0.077149,11737
40,1,5,0.0011969,0.076839,11738
40,1,5,0.0012292,0.061674,11739
40,1,5,0.001211,0.052635,11740
40,1,5,0.0011285,0.067114,11741
40,1,5,0.00101,0.083719,11742
40,1,5,0.00085096,0.1001,11743
40,1,5,0.00069692,0.11382,11744
41,1,5,0.0059892,0.30686,11745
41,1,5,0.0087094,0.33145,11746
41,1,5,0.0081861,0.36281,11747
41,1,5,0.0059903,0.38284,11748
41,1,5,0.0037742,0.36626,11749
41,1,5,0.0029851,0.3276,11750
41,1,5,0.0030218,0.3068,11751
41,1,5,0.0032103,0.29257,11752
41,1,5,0.0036663,0.30956,11753
41,1,5,0.0046907,0.3511,11754
41,1,5,0.005845,0.35681,11755
41,1,5,0.0067056,0.34714,11756
41,1,5,0.0077317,0.3578,11757
41,1,5,0.0086534,0.31492,11758
41,1,5,0.0087588,0.30954,11759
41,1,5,0.0081582,0.31836,11760
41,1,5,0.0065543,0.32521,11761
41,1,5,0.0044535,0.29595,11762
41,1,5,0.0029974,0.33991,11763
41,1,5,0.0024185,0.35963,11764
42,1,5,0.0047408,0.42037,11765
42,1,5,0.0065652,0.36566,11766
42,1,5,0.0059679,0.34298,11767
42,1,5,0.0042581,0.37837,11768
42,1,5,0.0030034,0.38973,11769
42,1,5,0.00266,0.37931,11770
42,1,5,0.0026276,0.39892,11771
42,1,5,0.0027085,0.4112,11772
42,1,5,0.0028446,0.32602,11773
42,1,5,0.003119,0.31336,11774
42,1,5,0.0035653,0.31533,11775
42,1,5,0.0044137,0.30601,11776
42,1,5,0.0056599,0.37417,11777
42,1,5,0.0065637,0.39532,11778
42,1,5,0.0072642,0.31522,11779
42,1,5,0.0067831,0.36274,11780
42,1,5,0.0051317,0.30953,11781
42,1,5,0.0036322,0.25501,11782
42,1,5,0.0028364,0.28708,11783
42,1,5,0.0023504,0.37895,11784
43,1,5,0.00069458,0.054143,11785
43,1,5,0.0007288,0.068385,11786
43,1,5,0.00071888,0.089224,11787
43,1,5,0.00069976,0.11509,11788
43,1,5,0.00066667,0.13026,11789
43,1,5,0.00062856,0.12807,11790
43,1,5,0.00060902,0.10565,11791
43,1,5,0.00064926,0.079138,11792
43,1,5,0.00068626,0.074083,11793
43,1,5,0.00071744,0.085805,11794
43,1,5,0.00075123,0.0838,11795
43,1,5,0.00079477,0.087117,11796
43,1,5,0.00086332,0.087632,11797
43,1,5,0.00090379,0.081773,11798
43,1,5,0.00090635,0.069394,11799
43,1,5,0.00088115,0.052529,11800
43,1,5,0.00082154,0.050202,11801
43,1,5,0.00073833,0.071907,11802
43,1,5,0.0006284,0.10191,11803
43,1,5,0.00053077,0.12648,11804
44,1,5,0.00097496,0.078599,11805
44,1,5,0.0010524,0.091422,11806
44,1,5,0.0010554,0.10928,11807
44,1,5,0.0011045,0.12425,11808
44,1,5,0.0011223,0.13663,11809
44,1,5,0.0011101,0.1281,11810
44,1,5,0.0010725,0.095308,11811
44,1,5,0.0011126,0.099213,11812
44,1,5,0.001169,0.10172,11813
44,1,5,0.001213,0.09849,11814
44,1,5,0.0012462,0.10448,11815
44,1,5,0.0012663,0.089712,11816
44,1,5,0.0013101,0.088717,11817
44,1,5,0.0013337,0.072586,11818
44,1,5,0.001299,0.083107,11819
44,1,5,0.0012518,0.078313,11820
44,1,5,0.0011805,0.084872,11821
44,1,5,0.001029,0.10569,11822
44,1,5,0.00085205,0.11826,11823
44,1,5,0.00073442,0.14101,11824
45,1,5,0.0015304,0.083773,11825
45,1,5,0.001683,0.12191,11826
45,1,5,0.001587,0.14867,11827
45,1,5,0.0014481,0.15893,11828
45,1,5,0.0014441,0.15427,11829
45,1,5,0.0013936,0.13689,11830
45,1,5,0.0012777,0.14679,11831
45,1,5,0.0014938,0.14776,11832
45,1,5,0.0016652,0.16254,11833
45,1,5,0.0017883,0.17128,11834
45,1,5,0.0018701,0.16469,11835
45,1,5,0.0018988,0.14793,11836
45,1,5,0.0019304,0.12084,11837
45,1,5,0.0019099,0.095148,11838
45,1,5,0.0018538,0.099636,11839
45,1,5,0.001783,0.089641,11840
45,1,5,0.0016717,0.099757,11841
45,1,5,0.0015212,0.12069,11842
45,1,5,0.0013072,0.1517,11843
45,1,5,0.0010837,0.17703,11844
46,1,5,0.0017596,0.12823,11845
46,1,5,0.0020196,0.13511,11846
46,1,5,0.0020017,0.15214,11847
46,1,5,0.0018991,0.15751,11848
46,1,5,0.0017373,0.18091,11849
46,1,5,0.0015968,0.19955,11850
46,1,5,0.001494,0.19562,11851
46,1,5,0.0016432,0.17691,11852
46,1,5,0.0017362,0.18205,11853
46,1,5,0.0018166,0.16792,11854
46,1,5,0.0019746,0.18245,11855
46,1,5,0.002085,0.18956,11856
46,1,5,0.0022387,0.15488,11857
46,1,5,0.0023404,0.11342,11858
46,1,5,0.0023062,0.13051,11859
46,1,5,0.0022044,0.12637,11860
46,1,5,0.0020792,0.12672,11861
46,1,5,0.00188,0.14982,11862
46,1,5,0.0015937,0.1914,11863
46,1,5,0.0012888,0.21938,11864
47,1,5,0.0013716,0.099393,11865
47,1,5,0.0015408,0.11559,11866
47,1,5,0.0014894,0.11923,11867
47,1,5,0.0013739,0.13645,11868
47,1,5,0.0012119,0.14155,11869
47,1,5,0.0011367,0.13659,11870
47,1,5,0.0013336,0.1297,11871
47,1,5,0.0016219,0.13632,11872
47,1,5,0.0018716,0.13085,11873
47,1,5,0.0020641,0.11958,11874
47,1,5,0.0021939,0.12307,11875
47,1,5,0.0022394,0.10902,11876
47,1,5,0.0022802,0.091866,11877
47,1,5,0.0022473,0.084771,11878
47,1,5,0.0021672,0.11762,11879
47,1,5,0.0020628,0.12622,11880
47,1,5,0.0018977,0.11613,11881
47,1,5,0.0017053,0.13378,11882
47,1,5,0.0014807,0.14513,11883
47,1,5,0.0012505,0.17395,11884
48,1,5,0.0013873,0.095221,11885
48,1,5,0.0016662,0.099616,11886
48,1,5,0.0017559,0.12131,11887
48,1,5,0.0017991,0.12842,11888
48,1,5,0.0018074,0.12653,11889
48,1,5,0.001774,0.12019,11890
48,1,5,0.0016842,0.12989,11891
48,1,5,0.0015305,0.12975,11892
48,1,5,0.0013121,0.14716,11893
48,1,5,0.0013973,0.16057,11894
48,1,5,0.0015336,0.16185,11895
48,1,5,0.0016367,0.15032,11896
48,1,5,0.0017686,0.13654,11897
48,1,5,0.0019088,0.11038,11898
48,1,5,0.0019299,0.079808,11899
48,1,5,0.0018746,0.092481,11900
48,1,5,0.0017422,0.11437,11901
48,1,5,0.0015556,0.13395,11902
48,1,5,0.0013085,0.16542,11903
48,1,5,0.0010164,0.18841,11904
49,1,5,0.00059516,0.13692,11905
49,1,5,0.00065971,0.13077,11906
49,1,5,0.00063872,0.11808,11907
49,1,5,0.00056682,0.11765,11908
49,1,5,0.00046307,0.13505,11909
49,1,5,0.00046788,0.15957,11910
49,1,5,0.00051922,0.1673,11911
49,1,5,0.00047644,0.13572,11912
49,1,5,0.00046056,0.10479,11913
49,1,5,0.00054821,0.10843,11914
49,1,5,0.00059312,0.11265,11915
49,1,5,0.00062813,0.13388,11916
49,1,5,0.00075747,0.15691,11917
49,1,5,0.00082919,0.14921,11918
49,1,5,0.00083813,0.14127,11919
49,1,5,0.0008042,0.11424,11920
49,1,5,0.00072667,0.098505,11921
49,1,5,0.00075843,0.072402,11922
49,1,5,0.00066111,0.12767,11923
49,1,5,0.00047234,0.18084,11924
50,1,5,0.00040136,0.079413,11925
50,1,5,0.00042169,0.0878,11926
50,1,5,0.00036962,0.094692,11927
50,1,5,0.0003103,0.086596,11928
50,1,5,0.0003466,0.072762,11929
50,1,5,0.00037896,0.073427,11930
50,1,5,0.00040059,0.070825,11931
50,1,5,0.00041625,0.054737,11932
50,1,5,0.00046778,0.052842,11933
50,1,5,0.00047741,0.070426,11934
50,1,5,0.00042092,0.094835,11935
50,1,5,0.00040551,0.096359,11936
50,1,5,0.00042214,0.080966,11937
50,1,5,0.00048802,0.063866,11938
50,1,5,0.00052144,0.054155,11939
50,1,5,0.00053128,0.065712,11940
50,1,5,0.00051062,0.050185,11941
50,1,5,0.00046299,0.045156,11942
50,1,5,0.00039133,0.064109,11943
50,1,5,0.00028776,0.096285,11944
51,1,5,0.00055597,0.081148,11945
51,1,5,0.00059539,0.087724,11946
51,1,5,0.00053938,0.077823,11947
51,1,5,0.00047699,0.067527,11948
51,1,5,0.00045511,0.076297,11949
51,1,5,0.00048084,0.077001,11950
51,1,5,0.00049054,0.074738,11951
51,1,5,0.00048661,0.062906,11952
51,1,5,0.0004908,0.057397,11953
51,1,5,0.0005128,0.062408,11954
51,1,5,0.00059284,0.058128,11955
51,1,5,0.00068919,0.062076,11956
51,1,5,0.00079214,0.070825,11957
51,1,5,0.00085241,0.058902,11958
51,1,5,0.00086665,0.046972,11959
51,1,5,0.00084616,0.060381,11960
51,1,5,0.00078622,0.05452,11961
51,1,5,0.0007023,0.06476,11962
51,1,5,0.00059603,0.074188,11963
51,1,5,0.00045788,0.095388,11964
52,1,5,0.00079695,0.11919,11965
52,1,5,0.00082056,0.11508,11966
52,1,5,0.00079822,0.1072,11967
52,1,5,0.00073387,0.10725,11968
52,1,5,0.00072462,0.11238,11969
52,1,5,0.00074442,0.11716,11970
52,1,5,0.00073426,0.11552,11971
52,1,5,0.00072319,0.10427,11972
52,1,5,0.00066855,0.099638,11973
52,1,5,0.00069965,0.10556,11974
52,1,5,0.00078611,0.12531,11975
52,1,5,0.00082162,0.13103,11976
52,1,5,0.00083892,0.11821,11977
52,1,5,0.0009973,0.094094,11978
52,1,5,0.0011822,0.074022,11979
52,1,5,0.0012736,0.068217,11980
52,1,5,0.0012474,0.067409,11981
52,1,5,0.0011295,0.10563,11982
52,1,5,0.00093153,0.14578,11983
52,1,5,0.00066783,0.1766,11984
53,1,5,0.0019632,0.14517,11985
53,1,5,0.0020982,0.17173,11986
53,1,5,0.0019237,0.21661,11987
53,1,5,0.0016663,0.22873,11988
53,1,5,0.001346,0.22667,11989
53,1,5,0.0011225,0.22399,11990
53,1,5,0.00089083,0.24228,11991
53,1,5,0.0010136,0.22781,11992
53,1,5,0.0011896,0.21631,11993
53,1,5,0.0013694,0.20053,11994
53,1,5,0.0015559,0.20063,11995
53,1,5,0.0016622,0.16638,11996
53,1,5,0.0019254,0.14383,11997
53,1,5,0.0021408,0.12998,11998
53,1,5,0.0022497,0.11181,11999
53,1,5,0.0022023,0.15344,12000
53,1,5,0.0020706,0.18354,12001
53,1,5,0.0018669,0.18982,12002
53,1,5,0.0015552,0.22408,12003
53,1,5,0.0011582,0.27772,12004
54,1,5,0.0010778,0.10831,12005
54,1,5,0.0012362,0.090969,12006
54,1,5,0.0012337,0.085805,12007
54,1,5,0.0011935,0.09846,12008
54,1,5,0.001147,0.11529,12009
54,1,5,0.0010806,0.1235,12010
54,1,5,0.00098564,0.12269,12011
54,1,5,0.00091072,0.12363,12012
54,1,5,0.00094751,0.11104,12013
54,1,5,0.0010712,0.10252,12014
54,1,5,0.0011954,0.10011,12015
54,1,5,0.0013093,0.083989,12016
54,1,5,0.0014561,0.072635,12017
54,1,5,0.0015378,0.064962,12018
54,1,5,0.0015387,0.074002,12019
54,1,5,0.0014987,0.093732,12020
54,1,5,0.0014606,0.10658,12021
54,1,5,0.0013804,0.10437,12022
54,1,5,0.0012075,0.14645,12023
54,1,5,0.00098288,0.19313,12024
55,1,5,0.00059092,0.08409,12025
55,1,5,0.00060939,0.090225,12026
55,1,5,0.00051262,0.092824,12027
55,1,5,0.00042639,0.10628,12028
55,1,5,0.00031604,0.12346,12029
55,1,5,0.00034955,0.12502,12030
55,1,5,0.0003786,0.11126,12031
55,1,5,0.00049206,0.088573,12032
55,1,5,0.00057201,0.064613,12033
55,1,5,0.00058602,0.06228,12034
55,1,5,0.00053219,0.07483,12035
55,1,5,0.0004731,0.10685,12036
55,1,5,0.00042649,0.1218,12037
55,1,5,0.00042441,0.10605,12038
55,1,5,0.00058719,0.085806,12039
55,1,5,0.00071194,0.069812,12040
55,1,5,0.00072606,0.050334,12041
55,1,5,0.00064999,0.075675,12042
55,1,5,0.00051663,0.089906,12043
55,1,5,0.00034934,0.11436,12044
56,1,5,0.0011452,0.15395,12045
56,1,5,0.0013598,0.15941,12046
56,1,5,0.0014156,0.18186,12047
56,1,5,0.0013482,0.20254,12048
56,1,5,0.0011492,0.20284,12049
56,1,5,0.00082395,0.25005,12050
56,1,5,0.00090004,0.28214,12051
56,1,5,0.0010042,0.27287,12052
56,1,5,0.0010599,0.21408,12053
56,1,5,0.0010675,0.19615,12054
56,1,5,0.0011814,0.23394,12055
56,1,5,0.0012077,0.21372,12056
56,1,5,0.0014092,0.21585,12057
56,1,5,0.0016348,0.20998,12058
56,1,5,0.0017771,0.19508,12059
56,1,5,0.0018828,0.14794,12060
56,1,5,0.0018679,0.14231,12061
56,1,5,0.0017076,0.16768,12062
56,1,5,0.0014163,0.21859,12063
56,1,5,0.001031,0.26133,12064
57,1,5,0.0013726,0.25544,12065
57,1,5,0.0014099,0.25033,12066
57,1,5,0.0011648,0.23953,12067
57,1,5,0.0008838,0.23321,12068
57,1,5,0.00073269,0.21962,12069
57,1,5,0.00067978,0.22793,12070
57,1,5,0.00061039,0.23522,12071
57,1,5,0.00062195,0.208,12072
57,1,5,0.00073881,0.19738,12073
57,1,5,0.00081988,0.21496,12074
57,1,5,0.00084266,0.21531,12075
57,1,5,0.00092242,0.16578,12076
57,1,5,0.0010954,0.15099,12077
57,1,5,0.0012622,0.15282,12078
57,1,5,0.0014201,0.1981,12079
57,1,5,0.0015098,0.1816,12080
57,1,5,0.001476,0.13035,12081
57,1,5,0.0013433,0.15876,12082
57,1,5,0.0011654,0.17866,12083
57,1,5,0.00089079,0.26683,12084
58,1,5,0.00056991,0.077918,12085
58,1,5,0.00062748,0.067324,12086
58,1,5,0.00063557,0.064063,12087
58,1,5,0.00063063,0.079397,12088
58,1,5,0.00059504,0.091761,12089
58,1,5,0.00053054,0.093635,12090
58,1,5,0.00054036,0.088883,12091
58,1,5,0.00053977,0.089987,12092
58,1,5,0.00052584,0.091974,12093
58,1,5,0.00055451,0.097541,12094
58,1,5,0.00064462,0.098466,12095
58,1,5,0.00071067,0.091574,12096
58,1,5,0.00077824,0.07627,12097
58,1,5,0.00086366,0.054816,12098
58,1,5,0.00093066,0.034748,12099
58,1,5,0.00094368,0.045773,12100
58,1,5,0.00089369,0.065189,12101
58,1,5,0.00079651,0.077611,12102
58,1,5,0.00065317,0.095073,12103
58,1,5,0.00050642,0.11457,12104
59,1,5,0.00081284,0.14262,12105
59,1,5,0.00086152,0.14169,12106
59,1,5,0.00083195,0.13446,12107
59,1,5,0.00082531,0.13477,12108
59,1,5,0.00082007,0.14076,12109
59,1,5,0.00079321,0.13415,12110
59,1,5,0.00076589,0.11674,12111
59,1,5,0.00076512,0.10592,12112
59,1,5,0.00079298,0.10747,12113
59,1,5,0.00075294,0.13433,12114
59,1,5,0.00064196,0.16338,12115
59,1,5,0.00059643,0.16836,12116
59,1,5,0.00069533,0.14667,12117
59,1,5,0.00091596,0.14295,12118
59,1,5,0.0010744,0.11298,12119
59,1,5,0.0011391,0.066193,12120
59,1,5,0.0011049,0.08698,12121
59,1,5,0.0010403,0.11256,12122
59,1,5,0.00086405,0.15947,12123
59,1,5,0.00058716,0.19788,12124
60,1,5,0.00035223,0.031293,12125
60,1,5,0.00042659,0.038296,12126
60,1,5,0.00045919,0.038082,12127
60,1,5,0.00048674,0.040907,12128
60,1,5,0.00050941,0.03727,12129
60,1,5,0.0005276,0.038196,12130
